Date,Average,Average_Predicted,PercentageDeviation
2008-12-26,0.009098255178634072,0.005888169631361961,0.35282430358850886
2008-12-29,0.009473398167385886,0.006199858151376247,0.3455507683905307
2008-12-30,0.009401037703429031,0.0063924347050487995,0.3200288195081744
2008-12-31,0.009881132917033086,0.00661233626306057,0.33081193031395906
2009-01-02,0.010089686412918072,0.006821157410740852,0.32394753101468465
2009-01-05,0.010692971727937584,0.006955260876566172,0.3495483712545387
2009-01-06,0.011437093978639751,0.007135862484574318,0.37607730618446766
2009-01-07,0.0114853905776868,0.007447518408298492,0.35156594301920113
2009-01-08,0.011437093978639751,0.007963746786117554,0.3036914096368467
2009-01-09,0.011526425799954047,0.00861399807035923,0.2526739667735013
2009-01-12,0.011012556740862548,0.009074456989765167,0.17598999003619037
2009-01-13,0.010649487901872496,0.009404083713889122,0.11694498359535156
2009-01-14,0.010150141596340598,0.009575452655553818,0.05661881022368903
2009-01-15,0.010428775821612033,0.009773753583431244,0.06280912058952849
2009-01-16,0.01082308546767797,0.00982076395303011,0.09260959064226104
2009-01-20,0.01040454308747479,0.00977378524839878,0.06062330981504886
2009-01-21,0.010317828739185773,0.00968215148895979,0.061609595031536415
2009-01-22,0.010350336065467439,0.009555963799357414,0.07674845155611372
2009-01-23,0.010393735456918808,0.009411020204424858,0.09454880361033094
2009-01-26,0.010279157686102646,0.009262604638934135,0.09889458632810774
2009-01-27,0.012121098784374264,0.009222075343132019,0.2391716702267519
2009-01-28,0.01286285686589231,0.009331068024039268,0.2745726613205252
2009-01-29,0.013243994712218144,0.009421290829777718,0.28863677202421567
2009-01-30,0.013092096842138353,0.009670679457485676,0.26133456129353316
2009-02-02,0.013271773700131571,0.009945625439286232,0.2506182169767079
2009-02-03,0.013415396978066936,0.010358640924096107,0.22785431239704437
2009-02-04,0.013554038613792906,0.010920383036136627,0.1943078113246785
2009-02-05,0.013333326533532443,0.011359255760908127,0.14805538345285835
2009-02-06,0.013389982159337633,0.011644560843706131,0.13035277380219032
2009-02-09,0.013395977016911656,0.011843064799904823,0.11592377435750821
2009-02-10,0.013351311106254508,0.011776981875300407,0.11791570269204467
2009-02-11,0.013006395709213959,0.011541934683918953,0.11259545365497038
2009-02-12,0.013700026060912392,0.01113864965736866,0.18696142563199986
2009-02-13,0.014158337144177044,0.010888702236115932,0.23093353935323027
2009-02-17,0.013871175022920028,0.010840754956007004,0.21846887966633768
2009-02-18,0.013591358713056534,0.010719344019889832,0.21131181611796487
2009-02-19,0.013645650169677606,0.010637054219841957,0.2204802198814342
2009-02-20,0.01352389545669536,0.010609928518533707,0.21546801714730923
2009-02-23,0.013159644533113248,0.010624212212860584,0.1926672345801458
2009-02-24,0.012999134332434157,0.010606015101075172,0.18409835379483
2009-02-25,0.013180077709633153,0.011191068217158318,0.15091030085665527
2009-02-26,0.012942478706628966,0.011925434693694115,0.07858185715337006
2009-02-27,0.013078671738557094,0.01264747604727745,0.032969379452229844
2009-03-02,0.01255762573729951,0.013162162154912949,0.048140980648738625
2009-03-03,0.013055958827466786,0.013570614159107208,0.03941919076504012
2009-03-04,0.013684236788147012,0.01385067030787468,0.012162426177236922
2009-03-05,0.013786824843815132,0.014026517048478127,0.01738559874215869
2009-03-06,0.014079981822646168,0.01400972343981266,0.004989948404656664
2009-03-09,0.014351354671137802,0.013948626816272736,0.028062009761001688
2009-03-10,0.014481552845491909,0.013884291052818298,0.041242938450453376
2009-03-11,0.014026872450617157,0.013842908665537834,0.013115096449831137
2009-03-12,0.014188564735888308,0.013703174889087677,0.034209932846336034
2009-03-13,0.014768714966748923,0.01381625048816204,0.06449203473229131
2009-03-16,0.014671024118676483,0.014069313183426857,0.04101356049736412
2009-03-17,0.014812029923586573,0.014195505529642105,0.04162322093089472
2009-03-18,0.015593725577393525,0.014201795682311058,0.08926217716056065
2009-03-19,0.01592302057089613,0.014206444844603539,0.10780465418917581
2009-03-20,0.01577948172757448,0.014148896560072899,0.10333578729979145
2009-03-23,0.016091889798333363,0.013964978978037834,0.13217284277672675
2009-03-24,0.016666045171619955,0.013746010139584541,0.17520863540006737
2009-03-25,0.016084543986939842,0.013623718172311783,0.1529931974836324
2009-03-26,0.015872444237278675,0.013468008488416672,0.15148490761207697
2009-03-27,0.015189621516136226,0.013427166268229485,0.11603022801025369
2009-03-30,0.015353762405205217,0.013251490890979767,0.1369222382595122
2009-03-31,0.016299345644240005,0.013280341401696205,0.18522241987123453
2009-04-01,0.016417554103446065,0.013531873002648354,0.17576802747931883
2009-04-02,0.016667227256212017,0.013792918995022774,0.1724526951606761
2009-04-03,0.016515329386132226,0.014101117849349976,0.14618004160482817
2009-04-06,0.01678898196919426,0.014426125213503838,0.14073853673951037
2009-04-07,0.017007414314884322,0.01471143402159214,0.1349987864576696
2009-04-08,0.017048365102537853,0.014757465571165085,0.1343764940270865
2009-04-09,0.017736000596662263,0.014792203903198242,0.16597860816592516
2009-04-13,0.01898191775669417,0.01496669091284275,0.21152904018011606
2009-04-14,0.018943331138224762,0.015049751847982407,0.20553825838929166
2009-04-15,0.018277479774439755,0.01515943929553032,0.17059466170329876
2009-04-16,0.018612938494743818,0.015504878014326096,0.16698386884453628
2009-04-17,0.019047016843871223,0.015893539413809776,0.16556279946148858
2009-04-20,0.01934498659568422,0.016152355819940567,0.16503659798120066
2009-04-21,0.018656253451581468,0.01643277518451214,0.11918139260060534
2009-04-22,0.018029073140879582,0.01680360548198223,0.06797175036794842
2009-04-23,0.017483878840098475,0.016864508390426636,0.03542523117074806
2009-04-24,0.016469481390883015,0.016796648502349854,0.01986505243862435
2009-04-27,0.017500681328228476,0.016474641859531403,0.05862854419513823
2009-04-28,0.01796388961908881,0.016228087246418,0.09662731231805788
2009-04-29,0.01761525909904464,0.016345378011465073,0.0720898330498267
2009-04-30,0.017743177538828345,0.016520896926522255,0.06888735738744137
2009-05-01,0.017335527223794864,0.016771811991930008,0.03251791679523292
2009-05-04,0.01734506833514507,0.016942374408245087,0.02321662383330212
2009-05-05,0.017416331149123578,0.0171782448887825,0.01367028786387413
2009-05-06,0.016851801321800912,0.01742626167833805,0.03408895853726738
2009-05-07,0.015541798289956573,0.01759350672364235,0.13201229326284794
2009-05-08,0.014834996138518037,0.017905155196785927,0.20695381580157174
2009-05-11,0.014677018976250504,0.01853487268090248,0.2628499500405723
2009-05-12,0.014930322817406355,0.01903275027871132,0.2747715177680012
2009-05-13,0.014335734267599856,0.01919420436024666,0.3389062605343776
2009-05-14,0.013587812459280353,0.019371269270777702,0.4256356075585442
2009-05-15,0.01404257728876882,0.019596882164478302,0.39553315331593625
2009-05-18,0.014417720277520633,0.019823268055915833,0.3749238904865737
2009-05-19,0.014744566667225399,0.01973816007375717,0.33867345980615765
2009-05-20,0.015272874045262782,0.01941727101802826,0.271356717830784
2009-05-21,0.01479396091625079,0.018953796476125717,0.2811847066126458
2009-05-22,0.014615550577463353,0.0182566549628973,0.24912536589955073
2009-05-26,0.014710792821737952,0.01805378496646881,0.22724758517372098
2009-05-27,0.014787881624063049,0.018083486706018448,0.22285849763584423
2009-05-28,0.014301875987498693,0.018051378428936005,0.2621685745782415
2009-05-29,0.014498439768235631,0.01813593879342079,0.25088899794269526
2009-06-01,0.015224661880829453,0.018124112859368324,0.1904443593712773
2009-06-02,0.015485142664151384,0.01812811754643917,0.17067810995415375
2009-06-03,0.015295755825580527,0.018132297322154045,0.18544631131138375
2009-06-04,0.015181262489378082,0.01792084611952305,0.18045822157819735
2009-06-05,0.014815660611976474,0.017283989116549492,0.16660266249469194
2009-06-08,0.014383946432033187,0.016521068289875984,0.14857687825389884
2009-06-09,0.014617914746647474,0.015895137563347816,0.08737380391367144
2009-06-10,0.01435262119034358,0.015530114993453026,0.08204033169228078
2009-06-11,0.014014798300855395,0.015113245695829391,0.07837768131896361
2009-06-12,0.013841116300436202,0.014607155695557594,0.05534520326928039
2009-06-15,0.013939989233100702,0.01441965438425541,0.034409291365572636
2009-06-16,0.014058282126920483,0.014481374993920326,0.030095630688023713
2009-06-17,0.01501357534653291,0.014707010239362717,0.020419193969075995
2009-06-18,0.015493586125523246,0.015088019892573357,0.026176395165337693
2009-06-19,0.01587472397184908,0.015235479921102524,0.04026804194391911
2009-06-22,0.015337973132439835,0.015277989208698273,0.003910811632255105
2009-06-23,0.014854416099673319,0.015322702005505562,0.03152502950570651
2009-06-24,0.014871218587803324,0.015353940427303314,0.03246014014587186
2009-06-25,0.015099192044843588,0.015174129977822304,0.004963042575798433
2009-06-26,0.01556957727787,0.015064608305692673,0.0324330560274794
2009-06-29,0.015454999507053839,0.015231644734740257,0.01445194302410943
2009-06-30,0.015545428978346477,0.015486309304833412,0.0038030261883035535
2009-07-01,0.01561787387691705,0.015654966235160828,0.002374994095617538
2009-07-02,0.015187257346952105,0.01574985310435295,0.03704393390777381
2009-07-06,0.01485551374965166,0.01567450538277626,0.055130481983082236
2009-07-07,0.014696354502792068,0.015439648181200027,0.050576738487544334
2009-07-08,0.01429469904533261,0.01530073769390583,0.0703784420632279
2009-07-09,0.014821739904164213,0.015089284628629684,0.018050831157164233
2009-07-10,0.014903725914084991,0.014807134866714478,0.006480999981301922
2009-07-13,0.015617873876917049,0.014553725719451904,0.06813655724534548
2009-07-14,0.01633666574350363,0.014427833259105682,0.11684345596389559
2009-07-15,0.016924161785757764,0.01440398395061493,0.14891005339263816
2009-07-16,0.01684935271800307,0.014730187132954597,0.12577133498927848
2009-07-17,0.01700623223029226,0.01518426276743412,0.10713539825786732
2009-07-20,0.01716429382717351,0.01568613387644291,0.08611830848470241
2009-07-21,0.017164124957946076,0.0159035362303257,0.07344322712104188
2009-07-22,0.01744529222162907,0.015876183286309242,0.08994454867167036
2009-07-23,0.018079649474497035,0.015788858756422997,0.12670548294121542
2009-07-24,0.016557462258377814,0.015733595937490463,0.04975800687514704
2009-07-27,0.015845762899343595,0.01581265963613987,0.002089092422624667
2009-07-28,0.015778215208368702,0.01583932712674141,0.003873183219119317
2009-07-29,0.01620891617294736,0.015908870846033096,0.018511128302029233
2009-07-30,0.01655020088159801,0.016020676121115685,0.03199506545392444
2009-07-31,0.016820476080111304,0.015980467200279236,0.04993966138837787
2009-08-03,0.017183544919101356,0.015818746760487556,0.07942471504216105
2009-08-04,0.01711473070892068,0.015597298741340637,0.08866233383322328
2009-08-05,0.017038739556573926,0.015267124399542809,0.1039757166983393
2009-08-06,0.01685661409478287,0.015182673931121826,0.09930465004707739
2009-08-07,0.01720887530321694,0.01518268883228302,0.11774078405665213
2009-08-10,0.01755379070025749,0.015461480244994164,0.11919422368597773
2009-08-11,0.01787827292077813,0.015962181612849236,0.10717429566152412
2009-08-12,0.017939741319565286,0.01658686064183712,0.07541249640276022
2009-08-13,0.017905967474077838,0.017057199031114578,0.04740142883605743
2009-08-14,0.01752364754315994,0.017431899905204773,0.005235647300551857
2009-08-17,0.016592502623071038,0.017712198197841644,0.06748201884950895
2009-08-18,0.01658524124629124,0.017858300358057022,0.07675855255047674
