Date,Average,Average_Predicted,Close,Close_Predicted,High,High_Predicted,Low,Low_Predicted,Open,Open_Predicted,PercentageDeviation
2005-05-26,0.002721077673694404,,0.0027643926305320546,,0.0027694587073551716,,0.0025810006495352194,,0.0027694587073551716,,
2005-05-27,0.002774102611109694,,0.0027211621083081216,,0.0028849652589222384,,0.0026921166011889177,,0.0027981664760195002,,
2005-05-31,0.0026292972485822677,,0.0025955234030948203,,0.0027643926305320546,,0.00244117692921719,,0.002716096031485006,,
2005-06-01,0.00265234789812745,,0.002696844939557161,,0.0028079608912108594,,0.002552292880870889,,0.002552292880870889,,
2005-06-02,0.002786176760871457,0.00109197199344635,0.0028802369205539963,0.0013489872217178345,0.0029623073650884907,0.001177079975605011,0.0026390916637736273,0.0011574774980545044,0.0026630710940697138,0.00071745365858078,0.6080751197189641
2005-06-03,0.0028670651208138912,0.0010151863098144531,0.0027789153840916555,0.0012723058462142944,0.0030058756257672972,0.0010986998677253723,0.0027211621083081216,0.0010823458433151245,0.0029623073650884907,0.0006404891610145569,0.6459144571064832
2005-06-06,0.002874242062979974,0.000994667410850525,0.0030443778096229867,0.001251712441444397,0.0030828799934786762,0.0010780394077301025,0.0026485483405101124,0.0010619312524795532,0.0027211621083081216,0.0006200447678565979,0.6539374941095714
2005-06-07,0.0030443778096229867,0.0010100007057189941,0.002938327934792404,0.0012668892741203308,0.0032662719744755114,0.0010940730571746826,0.0028900313357453555,0.0010764747858047485,0.0030828799934786762,0.000635586678981781,0.668240682044627
2005-06-08,0.002916459369839282,0.0010676980018615723,0.0028707802438175107,0.0013243034482002258,0.0030106039641355394,0.0011535808444023132,0.002817417567947345,0.001132190227508545,0.0029670357034567345,0.0006937012076377869,0.6339060941828207
2005-06-09,0.0030612647323667096,0.0011239498853683472,0.003251749220915909,0.0013803094625473022,0.003261543636107268,0.0012114942073822021,0.0027694587073551716,0.0011866390705108643,0.0029623073650884907,0.0007503032684326172,0.6328478639939759
2005-06-10,0.003559344518692829,0.0012170150876045227,0.003859678439689948,0.0014730095863342285,0.003946477222592685,0.001307159662246704,0.003179473191572773,0.0012768805027008057,0.003251749220915909,0.0008438751101493835,0.6580788734518254
2005-06-13,0.003771697572195149,0.0013239532709121704,0.003739105811299763,0.0015795528888702393,0.004072115927805987,0.0014170259237289429,0.0035172116464472383,0.0013806521892547607,0.0037583569032276077,0.0009513869881629944,0.6489768212933302
2005-06-14,0.0037789589489749505,0.0013879016041755676,0.0039032467003687534,0.0016433000564575195,0.003931954469033084,0.0014826133847236633,0.003613804844541337,0.001442834734916687,0.0036668297819566274,0.0010156109929084778,0.6327291132516699
2005-06-15,0.0039056108695528753,0.0014497041702270508,0.00397552272971189,0.001704871654510498,0.0039853171449032495,0.0015460997819900513,0.003768151318418967,0.00150279700756073,0.0038934522851773942,0.0010777339339256287,0.6288150000993271
2005-06-16,0.0041166974038494165,0.001536838710308075,0.004207211309755774,0.0017916858196258545,0.004308532846218113,0.0016356408596038818,0.003951543299415802,0.0015873461961746216,0.003999502160007977,0.001165337860584259,0.6266816431853803
2005-06-17,0.004115430884643637,0.0016062259674072266,0.004009296575199336,0.0018608719110488892,0.004284215677467151,0.0017067641019821167,0.003951543299415802,0.0016548782587051392,0.004216667986492258,0.0012350305914878845,0.6097064894466542
2005-06-20,0.0039284926498706196,0.0016730576753616333,0.003994773821639735,0.0019275248050689697,0.004009296575199336,0.0017752200365066528,0.003806653502274656,0.0017199665307998657,0.0039032467003687534,0.0013021156191825867,0.5741222335195832
2005-06-21,0.003851234978318086,0.0017318278551101685,0.003739105811299763,0.001986093819141388,0.004062321512614627,0.001835547387599945,0.0036617637051335103,0.001777052879333496,0.003941748884224443,0.001361168920993805,0.5503188289314682
2005-06-22,0.003648591905393406,0.0018093734979629517,0.0036715581203248695,0.002063371241092682,0.0038549501013217047,0.00191517174243927,0.003507417231255879,0.0018523633480072021,0.0035604421686711712,0.0014391019940376282,0.504089921569933
2005-06-23,0.003565508245494288,0.0018939822912216187,0.003444935617104103,0.002147689461708069,0.0037536285648593656,0.002002015709877014,0.003415890109984899,0.0019345581531524658,0.0036475786900287827,0.001524128019809723,0.4688044001538818
2005-06-24,0.003251749220915908,0.001969859004020691,0.0033098402351543162,0.0022233575582504272,0.0034591206322088304,0.002079784870147705,0.002817417567947345,0.002008408308029175,0.003420618448353141,0.001600317656993866,0.39421558361568604
2005-06-27,0.00341462359077912,0.002017781138420105,0.003415890109984899,0.0022711455821990967,0.0036425126132056656,0.0021289288997650146,0.003251749220915909,0.002055041491985321,0.0033483424190100058,0.0016484633088111877,0.4090765541862537
2005-06-28,0.0035328320499851827,0.0020233243703842163,0.0034591206322088304,0.0022766441106796265,0.003705331965812317,0.00213468074798584,0.0033966390180570545,0.002060338854789734,0.0035702365838625304,0.0016540512442588806,0.42727977391602795
2005-06-29,0.0035461727189527244,0.0020091235637664795,0.0035847593374221318,0.002262413501739502,0.0037006036274440735,0.0021203234791755676,0.003430412863544502,0.0020462870597839355,0.0034689150474001896,0.0016398802399635315,0.4334388866541658
2005-06-30,0.0036221638712994795,0.00197417289018631,0.003618533182909579,0.002227485179901123,0.003748900226491122,0.0020847320556640625,0.0035509854919346857,0.002011992037296295,0.0035702365838625304,0.0016048923134803772,0.4549741645239093
2005-07-01,0.0036595684051768267,0.001970350742340088,0.003686080873884472,0.002223558723926544,0.003748900226491122,0.0020811259746551514,0.003589487675790375,0.002007894217967987,0.003613804844541337,0.001601189374923706,0.46158931212958637
2005-07-05,0.0035907541949961536,0.0019824355840682983,0.00363305593646918,0.002235502004623413,0.0036813525355162287,0.0020938366651535034,0.0034543922938405887,0.002019263803958893,0.003594216014158617,0.0016134753823280334,0.44790551610831664
2005-07-06,0.0037101447387942778,0.001992255449295044,0.0037728796567872104,0.0022452175617218018,0.003922497792296598,0.0021041110157966614,0.0035411910767433265,0.0020285695791244507,0.003604010429349976,0.0016234219074249268,0.4630248711152744
2005-07-07,0.0037632541108232878,0.0020092278718948364,0.0038694728548813073,0.002262033522129059,0.00402854766712718,0.0021217986941337585,0.003536462738375083,0.0020447224378585815,0.003618533182909579,0.0016405954957008362,0.46609295765698977
2005-07-08,0.003828353198000341,0.002024143934249878,0.003763085241595851,0.002276808023452759,0.0039127033771052385,0.00213739275932312,0.003734377472931521,0.0020588934421539307,0.0039032467003687534,0.0016557127237319946,0.47127555124559917
2005-07-11,0.0039429309688165035,0.002028144896030426,0.004004568236831094,0.00228070467710495,0.004144391957149123,0.0021417438983917236,0.0038113818406428994,0.002062477171421051,0.0038113818406428994,0.0016598477959632874,0.4856250560635133
2005-07-12,0.0039006292273434766,0.002045765519142151,0.003830632932570743,0.0022981762886047363,0.003999502160007977,0.0021600723266601562,0.0037728796567872104,0.002079293131828308,0.003999502160007977,0.0016776621341705322,0.4755293569557188
2005-07-13,0.003758356903227608,0.0020732730627059937,0.003676286458693113,0.0023255199193954468,0.003878929531617793,0.0021885335445404053,0.0035992820909817344,0.0021057575941085815,0.003878929531617793,0.0017054006457328796,0.44835652491504874
2005-07-14,0.00366547882813713,0.0020848512649536133,0.0036617637051335103,0.002337023615837097,0.0037583569032276077,0.0022005438804626465,0.003536462738375083,0.002116858959197998,0.003705331965812317,0.00171709805727005,0.4312199407756021
2005-07-15,0.003590754194996154,0.0021189898252487183,0.003613804844541337,0.002370983362197876,0.0037006036274440735,0.002235725522041321,0.003420618448353141,0.00214984267950058,0.0036279898596460643,0.0017514601349830627,0.4098761123215821
2005-07-18,0.0035292013615952824,0.0021365731954574585,0.003555713830302928,0.002388477325439453,0.003657035366765268,0.002253912389278412,0.003449663955472345,0.0021667778491973877,0.0034543922938405887,0.0017691925168037415,0.3946015042645011
2005-07-19,0.0035883055911983142,0.0021312162280082703,0.00360873876771822,0.002383098006248474,0.003657035366765268,0.0022484958171844482,0.003502688892887637,0.002161458134651184,0.0035847593374221318,0.0017638429999351501,0.406066129586095
