Date,Average,Average_Predicted,PercentageDeviation
2005-06-10,0.003559344518692829,0.005229925271123648,0.46935067500696454
2005-06-13,0.003771697572195149,0.005157921928912401,0.367533273859617
2005-06-14,0.0037789589489749505,0.005114538129419088,0.3534251624528539
2005-06-15,0.0039056108695528753,0.005106086377054453,0.3073720213296649
2005-06-16,0.0041166974038494165,0.005102577153593302,0.2394831713455584
2005-06-17,0.004115430884643637,0.0050905910320580006,0.2369521381231518
2005-06-20,0.0039284926498706196,0.0050753396935760975,0.29193055604755885
2005-06-21,0.003851234978318086,0.005150096956640482,0.33725856397618087
2005-06-22,0.003648591905393406,0.005258440505713224,0.44122462639357246
2005-06-23,0.003565508245494288,0.005370453465729952,0.5062238244762336
2005-06-24,0.003251749220915908,0.005517412442713976,0.6967521379646574
2005-06-27,0.00341462359077912,0.005682826042175293,0.6642613427498267
2005-06-28,0.0035328320499851827,0.005817587021738291,0.6467205175413563
2005-06-29,0.0035461727189527244,0.005891737993806601,0.6614357113284042
2005-06-30,0.0036221638712994795,0.005973467603325844,0.6491433893030399
2005-07-01,0.0036595684051768267,0.0060386499390006065,0.6500989380218526
2005-07-05,0.0035907541949961536,0.006155746057629585,0.7143323444996155
2005-07-06,0.0037101447387942778,0.006272769067436457,0.6907073737169025
2005-07-07,0.0037632541108232878,0.006346954498440027,0.6865601714712544
2005-07-08,0.003828353198000341,0.006432253401726484,0.6801619571272147
2005-07-11,0.0039429309688165035,0.006510370876640081,0.651150103344115
2005-07-12,0.0039006292273434766,0.006587877403944731,0.6889268423062616
2005-07-13,0.003758356903227608,0.006539093796163797,0.739881007721258
2005-07-14,0.00366547882813713,0.006468190345913172,0.7646235728499451
2005-07-15,0.003590754194996154,0.006403292063623667,0.7832721806875241
2005-07-18,0.0035292013615952824,0.006405876483768225,0.81510654321878
2005-07-19,0.0035883055911983142,0.006333495024591684,0.7650378050651517
2005-07-20,0.003696888504440455,0.006287139840424061,0.7006571425868996
2005-07-21,0.0037946637871266132,0.006257719825953245,0.6490841289240282
2005-07-22,0.0037041498812202564,0.006250380072742701,0.6873993421355944
2005-07-25,0.0038236248596320993,0.006251347251236439,0.634926929478623
2005-07-26,0.005209450174595752,0.006279841531068087,0.2054710805551367
2005-07-27,0.004962225625627642,0.006288107950240374,0.267195090397573
2005-07-28,0.004973033256183625,0.0062988740392029285,0.26660605604652093
2005-07-29,0.00479208987898463,0.00632368354126811,0.31960870955283527
2005-08-01,0.004822317470695895,0.006343905348330736,0.3155304242993494
2005-08-02,0.005115390014913212,0.006338850129395723,0.2391724015012897
2005-08-03,0.005495345776646988,0.006342306267470121,0.15412323905483358
2005-08-04,0.005758359598380477,0.0063438997603952885,0.10168523726435784
2005-08-05,0.005737757552633135,0.0064373682253062725,0.12193102727947726
2005-08-08,0.006051432142597795,0.006679139565676451,0.10372873863362687
2005-08-09,0.006237103858165035,0.00698029575869441,0.1191565696884233
2005-08-10,0.005892104026510766,0.007321132812649012,0.24253285069450806
2005-08-11,0.005776344171102544,0.0075639476999640465,0.3094697053898537
2005-08-12,0.006086388072677302,0.007824676111340523,0.2856025639355224
2005-08-15,0.00633369705625913,0.008357739076018333,0.31956722934182497
2005-08-16,0.00642775721594167,0.008565818890929222,0.33262950095328464
2005-08-17,0.006383091305284522,0.008654940873384476,0.35591682140268044
2005-08-18,0.006062324207767497,0.008570931851863861,0.41380295050570726
2005-08-19,0.005991145828402704,0.008396216668188572,0.40143753944094573
2005-08-22,0.0060598756039696566,0.008236996829509735,0.3592683031503001
2005-08-23,0.005905444695478308,0.008105549961328506,0.37255539240504265
2005-08-24,0.005900631922496347,0.00795815885066986,0.34869603039110564
2005-08-25,0.005905529130092026,0.00784623809158802,0.3286257537206919
2005-08-26,0.005890921941918706,0.007827254943549633,0.3286977863095319
2005-08-29,0.00607068323452564,0.007899627089500427,0.3012747963150313
2005-08-30,0.0061321516333127934,0.007959144189953804,0.29793662418846745
2005-08-31,0.006045352850410055,0.008062154054641724,0.33361182616410373
2005-09-01,0.0060948315340491645,0.008105263113975525,0.3298584331158222
2005-09-02,0.006145407867666616,0.00817076489329338,0.32957243347230974
2005-09-06,0.006396347539638345,0.008362898603081703,0.30744906390038795
2005-09-07,0.006647287211610072,0.008586691692471504,0.2917587910860977
2005-09-08,0.006993384693242681,0.008768707513809204,0.2538574522122197
2005-09-09,0.0075748858779227934,0.008945784531533718,0.1809794465163423
2005-09-12,0.007810036277129141,0.009141223505139351,0.17044571635453856
2005-09-13,0.007688197129533177,0.009287664666771889,0.20804195187641228
2005-09-14,0.00729253652964774,0.009331736713647842,0.27962838111399957
2005-09-15,0.007061016818831293,0.009317893534898758,0.3196248888755674
2005-09-16,0.007214181208116863,0.009214865043759346,0.2773265292243368
2005-09-19,0.007158707666903733,0.00908658467233181,0.2693051728234515
2005-09-20,0.006961975016939356,0.00889388844370842,0.27749502433842077
2005-09-21,0.006778836339783676,0.008776852861046791,0.2947432894252283
2005-09-22,0.006854827492130432,0.008721303194761276,0.27228631278812193
2005-09-23,0.007201009408376759,0.008702468127012253,0.20850670142006528
2005-09-26,0.007246772969012249,0.008736126124858856,0.20551949981256404
2005-09-27,0.00759768322362682,0.008793836459517479,0.15743657647780485
2005-09-28,0.007465120880088593,0.008829956874251366,0.18282838497674478
2005-09-29,0.007562811728161032,0.00889439508318901,0.17606988020998443
2005-09-30,0.007959569978024812,0.008956391364336014,0.12523558296029527
2005-10-03,0.008407073430733478,0.009018097072839737,0.07267970800309166
2005-10-04,0.0088316951031244,0.009086652658879757,0.028868473467246407
2005-10-05,0.008405891346141416,0.009133372455835342,0.08654419617591942
2005-10-06,0.008134602932263504,0.009129517711699009,0.12230649580810751
2005-10-07,0.0086194264842358,0.009090248495340347,0.05462335713004114
2005-10-10,0.009258765379313163,0.009027818217873573,0.02494362390428364
2005-10-11,0.009478295374981568,0.00895002856850624,0.05573436842554131
2005-10-12,0.009144103173883282,0.008894797414541245,0.027264101749648457
2005-10-13,0.009003012934359473,0.008885817602276802,0.013017345741601875
2005-10-14,0.009372076630923548,0.008917316794395447,0.04852284658317906
2005-10-17,0.009614488406909696,0.008933132514357567,0.07086761809005412
2005-10-18,0.009392594242057172,0.00899078045040369,0.042779852008754074
2005-10-19,0.009044048156626721,0.009432708844542503,0.042974194872127516
2005-10-20,0.008506030798011696,0.009755256585776806,0.14686353922644144
2005-10-21,0.008308200498068978,0.010022122412919998,0.20629279652668175
2005-10-24,0.008601441911513734,0.010171620175242424,0.18254826108014263
2005-10-25,0.008812359576582838,0.010266806930303574,0.16504630128639464
2005-10-26,0.008171923031527133,0.010390493087470531,0.2714869006210895
2005-10-27,0.00807068592967851,0.01056985929608345,0.3096605899648101
2005-10-28,0.008285318717751233,0.010770648717880249,0.29996794146303807
2005-10-31,0.008292580094531033,0.010912559926509857,0.31594266224895484
2005-11-01,0.00822503240355614,0.011113017797470093,0.35112146095197333
2005-11-02,0.008403611611571014,0.011366322636604309,0.35255211235058853
2005-11-03,0.00884385368749988,0.011456737294793129,0.29544627258887857
2005-11-04,0.008891981417319493,0.011463042348623276,0.2891437589259868
2005-11-07,0.00907782200211417,0.011510603129863739,0.2679917195097007
2005-11-08,0.009428816691342457,0.01159704104065895,0.22995720675186723
2005-11-09,0.009364815254143746,0.011693866923451424,0.2487023615630984
2005-11-10,0.010011331091387191,0.011767839081585407,0.1754519927634149
2005-11-11,0.010016143864369154,0.011739524081349373,0.17206024996414745
2005-11-14,0.009937788542838277,0.011681340634822845,0.17544668861374282
2005-11-15,0.009422821833768436,0.01164918765425682,0.23627378929205564
2005-11-16,0.009130931374143178,0.011573810130357742,0.26753883652354105
2005-11-17,0.009360002481161785,0.011487931944429874,0.22734283111044282
2005-11-18,0.009495097863111573,0.01141330786049366,0.2020210876218904
2005-11-21,0.009421470879948938,0.01136530376970768,0.20631947118742006
2005-11-22,0.00964471599862096,0.011396525427699089,0.1816341123293428
2005-11-23,0.009761742373234962,0.01145877130329609,0.17384487985608918
2005-11-25,0.009747219619675361,0.011494927108287811,0.17930318150260977
2005-11-28,0.009232168475991799,0.011531224474310875,0.24902665113811107
2005-11-29,0.00887627657916783,0.01157364435493946,0.30388505266974386
2005-11-30,0.008898060709507232,0.011678958311676979,0.31252850401419113
2005-12-01,0.008939095931774482,0.011832475662231445,0.3236769973764679
2005-12-02,0.008907686255471156,0.012057913467288017,0.3536526906616151
2005-12-05,0.00902707679926928,0.01241031102836132,0.3747873541261891
2005-12-06,0.009105516555413874,0.012773338705301285,0.4028131877599664
2005-12-07,0.009012554045709678,0.013038258999586105,0.44667748270456337
2005-12-08,0.008911316943861056,0.013119202107191086,0.4721956574812225
2005-12-09,0.008504764278805917,0.013068778440356255,0.5366420528460705
2005-12-12,0.007857066356970411,0.013017743825912476,0.6568198910988909
2005-12-13,0.00744941604193693,0.012923290953040123,0.7348059069714578
2005-12-14,0.007250403657402151,0.012772517278790474,0.7616284392318812
2005-12-15,0.00791135781359148,0.012592190876603127,0.591659886115897
2005-12-16,0.00842640895727504,0.012478210031986237,0.480845529246836
2005-12-19,0.008228578657332323,0.012516865506768227,0.5211455134617565
2005-12-20,0.007937785847685407,0.01259618066251278,0.5868632518204961
2005-12-21,0.00867490002544893,0.012775212526321411,0.47266394873066997
2005-12-22,0.008981313238633788,0.012891100719571114,0.43532469885574016
2005-12-23,0.00902462819547144,0.01301073469221592,0.44169204652051036
2005-12-27,0.008872730325391648,0.013222405686974525,0.4902296364327831
2005-12-28,0.0088280644147345,0.013516910374164581,0.5311295590009688
2005-12-29,0.008816159134200174,0.013866804540157318,0.57288500911518
2005-12-30,0.00877377295811343,0.014021605253219604,0.5981272048136728
2006-01-03,0.008407157865347199,0.014044767245650291,0.670572560976916
2006-01-04,0.007869140506732172,0.014170313253998756,0.8007447245192576
2006-01-05,0.007714794032854541,0.014430409297347069,0.8704853604507303
2006-01-06,0.007800410731165218,0.014704851433634758,0.8851380959830768
2006-01-09,0.007732778605576607,0.014819242060184479,0.9164187695089788
2006-01-10,0.007834184576652666,0.014851117506623268,0.8956813387933664
2006-01-11,0.00785951496076825,0.014967517927289009,0.9043818864142691
2006-01-12,0.007875219798919912,0.015131240710616112,0.9213737644111678
2006-01-13,0.00806452220287705,0.0151998121291399,0.8847752844821121
2006-01-17,0.007990979654328136,0.015116360038518906,0.8916779534448529
2006-01-18,0.007846258726414427,0.014858454465866089,0.8936992755343521
2006-01-19,0.00785343566858051,0.01457904651761055,0.856390901110632
2006-01-20,0.007424170092435063,0.014438049867749214,0.9447358678461608
2006-01-23,0.0070404992076976685,0.014395225793123245,1.0446314058787693
2006-01-24,0.007322679686745286,0.014190573245286942,0.9378934833068235
2006-01-25,0.009580798996035967,0.014001943171024323,0.4614588174553702
2006-01-26,0.009579616911443906,0.013939740136265755,0.45514588580397225
2006-01-27,0.009234617079789639,0.013927256688475609,0.5081574653437462
2006-01-30,0.009103236820843472,0.01391330175101757,0.5283906180668181
2006-01-31,0.009003012934359473,0.013952549546957016,0.5497644675937237
2006-02-01,0.00878348293869107,0.014104822650551796,0.6058348093807218
2006-02-02,0.00852536632455326,0.014260202646255493,0.6726791674846588
2006-02-03,0.008212958253794377,0.014463163912296295,0.7610175853036061
2006-02-06,0.008305836328884857,0.014736846089363098,0.7742760037437035
2006-02-07,0.008308284932682696,0.014920709654688835,0.7958832389094564
2006-02-08,0.008010315180869698,0.015232572332024574,0.901619597741064
2006-02-09,0.007681020187367095,0.015486357733607292,1.0161850061372792
2006-02-10,0.0077883365814034565,0.015648795291781425,1.0092602737722869
2006-02-13,0.007902914352219619,0.015602108091115952,0.9742220902006778
2006-02-14,0.007603762515814561,0.015441354364156723,1.0307517932130672
2006-02-15,0.007654507718659448,0.015343070030212402,1.0044489592466528
2006-02-16,0.007802859334963058,0.015279743820428848,0.9582236670554037
2006-02-17,0.007794415873591197,0.015208246186375618,0.9511720227687281
2006-02-21,0.007974008296970694,0.01522667147219181,0.9095379519452451
2006-02-22,0.008290131490733195,0.015293648466467857,0.8448016757711594
2006-02-23,0.008181633012104771,0.015386540442705154,0.880619727130352
2006-02-24,0.008155036108783407,0.01533040776848793,0.8798700047417654
2006-02-27,0.00842277826888514,0.015167152509093285,0.8007303558165311
2006-02-28,0.008459000718170427,0.01499885879456997,0.7731241897581999
2006-03-01,0.008555509481650807,0.014851085841655731,0.7358505502807504
2006-03-02,0.008602539561492078,0.014729738235473633,0.7122546348300449
2006-03-03,0.008589367761751973,0.014679264277219772,0.7090040483056047
2006-03-06,0.008327536024610543,0.014681564643979073,0.7630142458213732
2006-03-07,0.007968097874010392,0.014692245051264763,0.843883607301885
2006-03-08,0.007905447390631176,0.014696171507239342,0.8589930184920236
2006-03-09,0.007906460605995801,0.014591105282306671,0.8454661332583664
2006-03-10,0.007896835060031878,0.014296082779765129,0.8103560060563577
2006-03-13,0.007841361518818748,0.013906048610806465,0.773422712042146
2006-03-14,0.007878850487309814,0.013515358790755272,0.7153972920953359
2006-03-15,0.007830553888262766,0.013384394347667694,0.7092525686758367
2006-03-16,0.007907811559815297,0.013463016599416733,0.7024958798754163
2006-03-17,0.008156218193375468,0.013537421822547913,0.6597670024991596
2006-03-20,0.008653200329723245,0.013566706329584122,0.5678252915263347
2006-03-21,0.008863104779427727,0.013821553438901901,0.55944827268468
2006-03-22,0.009007741272727717,0.014141980558633804,0.5699807677037488
2006-03-23,0.009273203698259047,0.01441206969320774,0.5541629583650217
2006-03-24,0.009399855618836972,0.014554779976606369,0.54840463160297
2006-03-27,0.00952996935857736,0.014613822102546692,0.5334595057636422
2006-03-28,0.009399855618836972,0.014622285962104797,0.5555862297291315
2006-03-29,0.009535035435400477,0.014612268656492233,0.5324818408373865
2006-03-30,0.009597685918779691,0.014491768553853035,0.5099231915369458
2006-03-31,0.009584345249812148,0.01420564390718937,0.48217155548187274
2006-04-03,0.009468585394403924,0.013893846422433853,0.46736242466011074
2006-04-04,0.00907410687911055,0.013679148629307747,0.507492562248571
2006-04-05,0.009135744147125138,0.013508712872862816,0.47866584870525036
2006-04-06,0.009379422442317067,0.01342221163213253,0.43102751951715523
2006-04-07,0.009327410720266398,0.013386640697717667,0.43519365654516107
2006-04-10,0.009274385782851108,0.013395098969340324,0.4443111687362262
2006-04-11,0.009376889403905509,0.013485034927725792,0.43811389330338324
2006-04-12,0.009551837923530482,0.01356017217040062,0.4196401026650383
2006-04-13,0.009642351829436839,0.013575812801718712,0.4079358482101359
2006-04-17,0.009710997170390074,0.013567809015512466,0.39715919770651836
2006-04-18,0.009912373724108976,0.013428600504994392,0.35473105421088125
2006-04-19,0.010404627522088507,0.01319228857755661,0.2679251178910573
2006-04-20,0.010597560614435548,0.013058951124548912,0.23226010208052614
2006-04-21,0.010600009218233388,0.01359231024980545,0.28229230465431265
2006-04-24,0.010648305817280438,0.014099732041358948,0.3241291416027342
2006-04-25,0.011262145459014777,0.014461416751146317,0.2840729862506513
2006-04-26,0.010907604516010307,0.01472916454076767,0.35035740607830373
2006-04-27,0.010955816680443637,0.014891507104039192,0.359232957103129
2006-04-28,0.010170659207474222,0.014909479767084122,0.46593052258868645
2006-05-01,0.010068071151806104,0.01478453166782856,0.4684572094205327
2006-05-02,0.010138067446578837,0.014511879533529282,0.43142463886708693
2006-05-03,0.010152505765524721,0.01425396278500557,0.40398470231933614
2006-05-04,0.010080229736181586,0.014052469283342361,0.3940624024572548
2006-05-05,0.010241753152225298,0.013894757255911827,0.3566776165556007
2006-05-08,0.01025011217898344,0.013694101944565773,0.3359953242896014
2006-05-09,0.010743548061555037,0.013564897701144218,0.2626087418629572
2006-05-10,0.010574678834117803,0.013510433956980705,0.2776212090140342
2006-05-11,0.01030930084320019,0.013404805213212967,0.30026326877971643
2006-05-12,0.0099474140888022,0.013340320438146591,0.341084257582459
2006-05-15,0.009632726283472916,0.01333695836365223,0.3845465936818683
2006-05-16,0.009563912073292245,0.013342930004000664,0.3951330691612626
2006-05-17,0.009411929768598736,0.013418084010481834,0.4256464232498774
2006-05-18,0.009228537787601899,0.013583077117800713,0.4718558270465046
2006-05-19,0.009158625927442885,0.013691514730453491,0.4949310998092268
2006-05-22,0.009132113458735238,0.01376333087682724,0.5071353349932435
2006-05-23,0.009306977543746493,0.013894028961658478,0.49286155428559053
2006-05-24,0.009060850644756726,0.014008168131113052,0.5460102677246101
2006-05-25,0.009376889403905507,0.014107944443821907,0.5045441868969788
2006-05-26,0.00959160662659195,0.014192167669534683,0.4796444664638407
2006-05-30,0.009291272705594829,0.014248749241232872,0.5335626983214959
2006-05-31,0.009116408620583577,0.014208022505044937,0.5585109330186458
2006-06-01,0.009241878456569439,0.01406107284128666,0.5214518246873907
2006-06-02,0.009332307927862079,0.013909149914979935,0.4904298081992625
2006-06-05,0.009007741272727717,0.013766830787062645,0.5283332824782372
2006-06-06,0.008760601158373326,0.01364508830010891,0.557551594169656
2006-06-07,0.008580755431152673,0.013546869158744812,0.5787501773518126
2006-06-08,0.00868579209061863,0.013493979349732399,0.5535692322530961
2006-06-09,0.009006643622749375,0.013461465016007423,0.49461503972532744
2006-06-12,0.008816074699586457,0.013477182015776634,0.5287055152117552
2006-06-13,0.008889701682749091,0.013575101271271706,0.5270592597741345
2006-06-14,0.009118772789767696,0.013800835236907005,0.5134531318066305
2006-06-15,0.0091296648549374,0.014051558449864388,0.5391099972596679
2006-06-16,0.008900424878691355,0.014305246993899345,0.6072543939051448
2006-06-19,0.009040417468236821,0.014586133882403374,0.6134358765677831
2006-06-20,0.008878809617579388,0.014841726049780846,0.6715896262034183
2006-06-21,0.008753255346979806,0.015064466744661331,0.7210130571432632
2006-06-22,0.009147733862273183,0.01518123410642147,0.6595622844944662
2006-06-23,0.008947539393146343,0.015273332595825195,0.7069869072076171
2006-06-26,0.009052407183384865,0.015335073694586754,0.6940326903028994
2006-06-27,0.00889206585193321,0.015363883227109909,0.7278193260084405
2006-06-28,0.008617062315051677,0.015349231660366058,0.7812603761208854
2006-06-29,0.00868097931763667,0.015214122831821442,0.7525813937733662
2006-06-30,0.008785847107875193,0.015103740617632866,0.719098959062767
2006-07-03,0.008873912409983711,0.015081500634551048,0.6995322849460863
2006-07-05,0.00862423925721776,0.015058852732181549,0.7461079502842597
2006-07-06,0.008548332539484723,0.015036113560199738,0.7589528122295165
2006-07-07,0.00850358219421386,0.015050539746880531,0.7699058353456565
2006-07-10,0.008507297317217475,0.015127595514059067,0.7781905286703823
2006-07-11,0.00810800602894214,0.015231182798743248,0.8785361955053304
2006-07-12,0.007742573020767966,0.015341581776738167,0.9814578093854999
2006-07-13,0.007631457069114267,0.015482885763049126,1.0288243284117855
2006-07-14,0.007498894725576039,0.01572224497795105,1.096608307398704
2006-07-17,0.0072623933725501945,0.015979118645191193,1.2002551811070672
2006-07-18,0.007021163681156108,0.016194751486182213,1.3065623052837843
2006-07-19,0.0069934691278564,0.016367193311452866,1.3403539805815439
2006-07-20,0.0070947062297050225,0.016655422747135162,1.347584552183445
2006-07-21,0.006882522045430138,0.016781451180577278,1.4382706033931034
2006-07-24,0.006925837002267788,0.016870105639100075,1.4358219278877264
2006-07-25,0.004832027451273536,0.0166914239525795,2.4543313590199665
2006-07-26,0.0049031213960246105,0.01646891050040722,2.35886248171624
2006-07-27,0.005377137317440923,0.01628047041594982,2.027720784281178
2006-07-28,0.005644963912156375,0.01613418385386467,1.8581553584638268
2006-07-31,0.00571124508392549,0.016004184260964394,1.8022233376061483
2006-08-01,0.0056666636078820595,0.015958311036229134,1.8161740559351154
2006-08-02,0.005796861782236167,0.01595563441514969,1.7524607303979443
2006-08-03,0.005590672455535305,0.016139045357704163,1.8867807023330352
2006-08-04,0.00581374870497989,0.016263999044895172,1.79750637157122
2006-08-07,0.005734126864243235,0.016299819573760033,1.8425983518784967
2006-08-08,0.005607474943665309,0.016191771253943443,1.887533411493006
2006-08-09,0.0054989764650368875,0.015988610684871674,1.9075612137147822
2006-08-10,0.005373506629051023,0.01578083261847496,1.9367848051323426
2006-08-11,0.0053530734525311175,0.0155553687363863,1.9058761988463255
2006-08-14,0.005309674061079749,0.015315935015678406,1.8845339355093733
2006-08-15,0.005362698998495041,0.015115952119231224,1.8187209693240818
2006-08-16,0.0052902540999244674,0.014971252530813217,1.8299685134267882
2006-08-17,0.005336102095173676,0.014949014410376549,1.801485830621087
2006-08-18,0.005344545556545538,0.014892013743519783,1.786394761904748
2006-08-21,0.005163602179346543,0.01494661532342434,1.894610158622995
2006-08-22,0.004903036961410892,0.015063855797052383,2.0723520780307614
2006-08-23,0.004673965854392285,0.015086332336068153,2.227736959586689
2006-08-24,0.004650999639460822,0.015055213123559952,2.236984366936064
2006-08-25,0.004673965854392286,0.015052231028676033,2.2204409483503045
2006-08-28,0.004928451780140196,0.015064472332596779,2.0566338080654307
2006-08-29,0.005024876109006856,0.014978840947151184,1.9809373648640431
2006-08-30,0.005249303312270939,0.01482936181128025,1.8250152313764498
2006-08-31,0.005392842155592586,0.014651520177721977,1.7168457290239405
2006-09-01,0.005383132175014946,0.014525288715958595,1.6982968732173602
2006-09-05,0.00540972907833631,0.014532951638102531,1.6864472190115567
2006-09-06,0.005870573200012519,0.014514727517962456,1.4724549074580149
2006-09-07,0.005630441158596774,0.01452586054801941,1.5798796468800258
2006-09-08,0.005494079257441208,0.014610655605793,1.6593456193782161
2006-09-11,0.005530386141340214,0.014706078916788101,1.659141430805098
2006-09-12,0.005944115748561434,0.014730412513017654,1.478150348364706
2006-09-13,0.006269695619060418,0.014770900830626488,1.3559199246805012
2006-09-14,0.006472338691985099,0.014742201194167137,1.2777240029825494
2006-09-15,0.006650917899999973,0.014665452763438225,1.205026882595902
2006-09-18,0.006605069904750765,0.01470671035349369,1.2265790620801358
2006-09-19,0.006383091305284521,0.014698689803481102,1.302754120297817
2006-09-20,0.00647470286116922,0.014715533703565598,1.2727735958076423
2006-09-21,0.006717283506382806,0.014691930264234543,1.187183293704096
2006-09-22,0.006740080852086832,0.014602350071072578,1.166494793093093
2006-09-25,0.006869265811076315,0.014539076015353203,1.1165400226483795
2006-09-26,0.006853560972924652,0.01450766809284687,1.11680732835969
2006-09-27,0.006880073441632297,0.014513665810227394,1.1095219307403248
2006-09-28,0.006902955221950043,0.014450490474700928,1.0933774028768437
2006-09-29,0.006812525750657405,0.01437734067440033,1.1104273511205331
2006-10-02,0.006728175571552507,0.014320632442831993,1.1284570074807885
2006-10-03,0.006703942837415265,0.014274254441261292,1.1292327198250387
2006-10-04,0.006839122653978768,0.014131804928183556,1.0663183924566924
2006-10-05,0.007071740014773557,0.013901248574256897,0.9657465553337407
2006-10-06,0.007258847118774012,0.013665547594428062,0.8826057872308674
2006-10-09,0.007310689971597243,0.013441059738397598,0.8385487266752455
2006-10-10,0.00719366359698324,0.013207010924816132,0.8359227877092654
2006-10-11,0.006999463985430422,0.01296592690050602,0.8524171175814255
2006-10-12,0.006977764289704737,0.01277235895395279,0.8304371462930643
2006-10-13,0.006980212893502577,0.012668238952755928,0.81487859267845
2006-10-16,0.00693672906743749,0.01255790889263153,0.8103502054853314
2006-10-17,0.006761864982426234,0.0125065166503191,0.8495661600494747
2006-10-18,0.006606251989342824,0.011888036504387856,0.7995130254742904
2006-10-19,0.006444644138685392,0.011359041556715965,0.7625552803654158
2006-10-20,0.006389086162858543,0.01105402410030365,0.7301416538351966
2006-10-23,0.006918575625487987,0.010909389704465866,0.5768259675121201
2006-10-24,0.008899242794099295,0.010855885222554207,0.21986616993439906
2006-10-25,0.0090380532990527,0.010852847248315811,0.20079478281604338
2006-10-26,0.009029609837680839,0.010943911969661713,0.21200275165737864
2006-10-27,0.009042781637420942,0.011012868955731392,0.2178629759407008
2006-10-30,0.009082550340482411,0.011147117242217064,0.22731136347602066
2006-10-31,0.009151280116049366,0.011232057586312294,0.22737556318636717
2006-11-01,0.009076555482908387,0.011185379698872566,0.2323375007110574
2006-11-02,0.008701412494156575,0.01110215112566948,0.2759021748624281
2006-11-03,0.008614613711253837,0.01100311428308487,0.2772614828579924
2006-11-06,0.008741265631831762,0.0109185129404068,0.24907689575826192
2006-11-07,0.008885986559745472,0.010838676244020462,0.21974934028382345
2006-11-08,0.009300898251558753,0.010790945962071419,0.16020471036364106
2006-11-09,0.009695376766852129,0.010744264349341393,0.10818430347909148
2006-11-10,0.009801426641682712,0.010723181068897247,0.0940428838486198
2006-11-13,0.009974010992123564,0.010727198794484138,0.07551503632343737
2006-11-14,0.009854536013711722,0.010687049478292465,0.0844802295534132
2006-11-15,0.009864245994289363,0.010578633286058903,0.072421885279738
2006-11-16,0.009916088847112594,0.010416645556688309,0.05047924814847431
2006-11-17,0.009730248262317918,0.010267268866300583,0.055190842978012286
2006-11-20,0.009714627858779974,0.010152246803045273,0.04504742236418078
2006-11-21,0.009803959680094272,0.01013890653848648,0.03416444674617309
2006-11-22,0.009914822327906815,0.010179340839385986,0.02667909748968904
2006-11-24,0.009823210772022115,0.010298239067196846,0.048357742310454956
2006-11-27,0.009735229904527317,0.010462518781423569,0.07470690307560476
2006-11-28,0.009583247599833807,0.010610640048980713,0.1072071276927795
2006-11-29,0.009752032392657322,0.010733840987086296,0.10067733113440178
2006-11-30,0.009806408283892112,0.010944260284304619,0.1160314732440346
